item_type,song_name,song_duration_ms,artists,album_name,release_date,song_preview_url,song_url,popularity,genre
track,Love Struck Baby,141933,Stevie Ray Vaughan,Texas Flood (Legacy Edition),1983,https://p.scdn.co/mp3-preview/cf9fba68eb94cf8e4a1a3e749936d6443c8645c1?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5MVMARaMoclifNmBtPu0dD,54,blues
track,I'm Your Hoochie Coochie Man,238533,Muddy Waters,King Of The Electric Blues,1977,https://p.scdn.co/mp3-preview/055a3286c6430d2fe14d998b18ed84354491cb5b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3KSchPNSklO5McIqRH3qYX,54,blues
track,Have You Ever Loved A Woman?,412960,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),1970,,https://open.spotify.com/track/2ROJOb98GorxStuOuZWcGd,54,blues
track,"Cold, Cold Feeling",318840,Albert Collins,Ice Pickin',1978,https://p.scdn.co/mp3-preview/91ab849d9751ec0157d1e54dce38042400178e0f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6kucNn22HB0qb2ZPa1BrNl,53,blues
track,"Do Right Woman, Do Right Man",178440,Etta James,Heart & Soul: A Retrospective,2011,,https://open.spotify.com/track/2mVp83pLkWJN03Ha8Txydf,53,blues
track,Scratch My Back,232706,The Fabulous Thunderbirds,The Fabulous Thunderbirds,1979,https://p.scdn.co/mp3-preview/c56236fb8f50f3b3b1370e9fab1ea6c7e9e168c0?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6f3OYG5R630tjwFIHIE7j2,53,blues
track,Blues Deluxe,440200,Joe Bonamassa,Blues Deluxe,2003,https://p.scdn.co/mp3-preview/0089e1ee15907e1a1cfbaf0c0167791259b5645e?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2O7OjNCjqflzWOTVg9UlEm,53,blues
track,I'm Tore Down,253333,Freddie King,Getting Ready... (World),1971,,https://open.spotify.com/track/2Qj1FilGsXITZbFVmVeoLy,53,blues
track,Boogie Chillen,189640,John Lee Hooker,King Of The Boogie,2017,,https://open.spotify.com/track/7mNFrf8IfgaWMFCz64CtK4,53,blues
track,Slightly Hung Over,285506,Blues Delight,Rock Island Line,2006,https://p.scdn.co/mp3-preview/bc5f55f322b184be51094a4accf7b34284e2aa00?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6I8EbSSjimK98wiDCMtnBQ,53,blues
track,To Know You Is To Love You,515000,B.B. King,To Know You Is To Love You,1973,,https://open.spotify.com/track/4c0Mgs559lG4sPiEC3XcxY,53,blues
track,Why You No Love Me,255213,John Mayer,Sob Rock,2021,https://p.scdn.co/mp3-preview/4b2557bdb8c509d1803b6689da78c36c1a1f55ac?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3hwjxbqGvTRUPi38fLgeM7,53,blues
track,Why I Sing The Blues,517400,B.B. King,Live And Well,1969,,https://open.spotify.com/track/2bIfM0ZOF4gxK1BeqH3Djm,53,blues
track,The Getaway,201640,Fenton Robinson,Somebody Loan Me A Dime,1974,https://p.scdn.co/mp3-preview/63c5619d4debb54397a731906280e9c82e4d0fd2?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3EQd6zThQCi3hQBAEVitYD,53,blues
track,Junker's Blues,192706,Champion Jack Dupree,Blues From The Gutter,1958,https://p.scdn.co/mp3-preview/bf19fa3b7998b10f960bffd2da908ecafe2090b0?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/31GIhpOQpKCzlnuPn03pBQ,52,blues
track,Black Magic Woman - 2018 Master,172693,Fleetwood Mac,The Pious Bird of Good Omen,1969,https://p.scdn.co/mp3-preview/0cecadec0f0af309146040f4d5c7fb2b729d5fd9?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6y5eBHh57iYViDkK4Hn6R7,52,blues
track,Be Careful With a Fool,314880,Johnny Winter,Johnny Winter,1969,https://p.scdn.co/mp3-preview/3517b69766a34314a3b7b6c933f7642ff3727697?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3YGsgJqtIWKjMjZtKLk11Z,52,blues
track,Mustang Sally (feat. Jeff Beck),283266,"Buddy Guy, Jeff Beck","Damn Right, I've Got The Blues",1991,https://p.scdn.co/mp3-preview/34eb99c9b2795a28c8e850c171d7a319c3661182?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1TkliUZNnCeTjZMWPuUoPK,51,blues
track,Bad News Is Coming,445533,Luther Allison,Bad News Is Coming,2001,,https://open.spotify.com/track/1TRIYxcVJYPki5AX2hZzZT,51,blues
track,Good Morning Little School Girl,196040,Muddy Waters,Folk Singer (Expanded Edition),1964,,https://open.spotify.com/track/2txRs0wxjGE1uzOhcBxN7L,51,blues
track,Killing Floor,172826,Howlin' Wolf,The Real Folk Blues,1966,,https://open.spotify.com/track/1a8vVeidOsauNu6rQmHBRS,51,blues
track,Juke,164893,Little Walter,The Essential Little Walter,1993,,https://open.spotify.com/track/57W5o6ojTFtydDMZ0mDDB3,51,blues
track,T-Bone Shuffle,295693,Albert Collins,Deluxe Edition,1997,https://p.scdn.co/mp3-preview/0a6995f33c8b09501cea6fdfb6931a8534888d3c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1HRx7dciQYCv76XvbBDAGM,51,blues
track,Three O'Clock Blues,516533,"B.B. King, Eric Clapton",Riding with the King,2000,https://p.scdn.co/mp3-preview/76346d898b748c4cc112c15c6378b178c2177d9b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3gGKOVwsAVvwt9BcH3k18J,51,blues
track,Wang Dang Doodle,182826,Koko Taylor,Koko Taylor,1987,,https://open.spotify.com/track/1cXc92MX9kFjMrrDsvdf9w,51,blues
track,Working Man,147800,Otis Rush,Mourning In The Morning,2005,https://p.scdn.co/mp3-preview/11a783e1c62d85ce1265e898fd2e414159143c6a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4Gia17DzXBhYFbYiJj6SyW,51,blues
track,Trouble No More,227751,Allman Brothers Band,The Allman Brothers Band (Deluxe),1969,,https://open.spotify.com/track/2hv2NiSq8p4pgL28pxcqAJ,50,blues
track,The Sky Is Crying,166400,Elmore James,Shake Your Money Maker: The Best Of The Fire Sessions,2001,https://p.scdn.co/mp3-preview/d205d16195cf99e068cd8bc861a23edfb7c5641e?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1cRTAPP2FG9h2WiYMOIVIK,50,blues
track,Stumble,216626,Freddie King,My Feeling For the Blues,1969,https://p.scdn.co/mp3-preview/80822cc306bcf4d6ce727ed9b185382183590feb?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0RTjFVHvqjTdpX2NawwyXI,50,blues
track,Mean Old World,247373,T-Bone Walker,T-Bone Blues,2005,https://p.scdn.co/mp3-preview/3e332f36755d12f0c5a6b453febefc03f2046adb?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3gg0xEc2b4eEbYySLmfFU1,50,blues
track,Dimples,133618,John Lee Hooker,John Lee Hooker - On Vee-Jay 1955-1958,1993,,https://open.spotify.com/track/0zVx5Ao0pMlrZti8WVsbOx,50,blues
track,Crossroads - Live,255600,Cream,The Cream Of Clapton,1995,,https://open.spotify.com/track/1sxtxIKhRiQwuGpUwHoEHq,50,blues
track,Crosscut Saw - Mono Mix,156397,Albert King,Born Under A Bad Sign (Mono),1967,,https://open.spotify.com/track/0WvSYVnEXD7QLa5pDJ920S,50,blues
track,Midnight Blues,298493,Gary Moore,Still Got The Blues,1990,,https://open.spotify.com/track/2n5LevrNK3JbN1WWtXuLD6,49,blues
track,Big Chief - Remastered,194666,Professor Longhair,Crawfish Fiesta (Remastered with Bonus Track),1980,https://p.scdn.co/mp3-preview/83e6f177e43f2c759b446ac217c175403b4db5d3?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2r6Ve8kNEzqg3u45UL0muX,49,blues
track,I Can't Quit You Baby,399173,Willie Dixon,Poet Of the Blues (Mojo Workin'- Blues For The Next Generation),1947,https://p.scdn.co/mp3-preview/df5e0f4fe3fc1bcf73d4c1875d152254649c60a8?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2PcbVKT28p9mOlWBDL371J,49,blues
track,I'd Rather Go Blind,300466,Koko Taylor,From The Heart Of A Woman,1981,https://p.scdn.co/mp3-preview/9a8cf8f9938a51e56b8129e8fd9609bf13004401?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1KQEzCaNkk8ioBMbBeSYLw,49,blues
track,Inflation,199734,"Earnest Jackson, Sugar Daddy and the Gumbo Roux",Inflation,2022,https://p.scdn.co/mp3-preview/36716c2dcb28c9dc897ea7f7e670e78d00608a01?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0PUWmPna5P0hKtSwXWin9o,49,blues
track,Walking By Myself,167266,Jimmy Rogers,Chicago Bound,1976,,https://open.spotify.com/track/36ccrof5DFicLrejE4hEye,49,blues
track,Rollin' Stone,188160,Muddy Waters,The Chess Box,1989,,https://open.spotify.com/track/61K6lqGyrl2Aerk0LjAZem,49,blues
track,Stone Crazy,431853,Buddy Guy,I Was Walking Through The Woods (Expanded Edition),1970,,https://open.spotify.com/track/5goa9CsIDXc9G0Df9dL9ft,49,blues
track,The Memory of Our Love,464453,Henrik Freischlader,Still Frame Replay,2011,https://p.scdn.co/mp3-preview/f8fb71d160861aef65669651c8a06fc0c638ecc9?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2jXrwWE32uQJBi50xCvE9c,49,blues
track,Flowers,200454,Miley Cyrus,Flowers,2023,https://p.scdn.co/mp3-preview/9fbe346e805ed219204f53324f94557ab557b6d3?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0yLdNVWF3Srea0uzk55zFn,100,pop
track,Calm Down (with Selena Gomez),239317,"Rema, Selena Gomez",Calm Down (with Selena Gomez),2022,,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8,95,pop
track,Die For You - Remix,232857,"Ariana Grande, The Weeknd",Die For You (Remix),2023,,https://open.spotify.com/track/7oDd86yk8itslrA9HRP2ki,95,pop
track,Anti-Hero,200690,Taylor Swift,Midnights,2022,,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,94,pop
track,Until I Found You (with Em Beihold) - Em Beihold Version,176440,"Em Beihold, Stephen Sanchez",Until I Found You (Em Beihold Version),2022,,https://open.spotify.com/track/1Y3LN4zO1Edc2EluIoSPJN,93,pop
track,Kill Bill,153946,SZA,SOS,2022,https://p.scdn.co/mp3-preview/49dfe4ea78c5d3c5d2923d4a34c50fc4709855cb?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3OHfY25tqY28d16oZczHc8,93,pop
track,Starboy,230453,"Daft Punk, The Weeknd",Starboy,2016,,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,92,pop
track,Players,139560,Coi Leray,Players,2022,,https://open.spotify.com/track/6UN73IYd0hZxLi8wFPMQij,92,pop
track,I Ain't Worried,148485,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022,,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,92,pop
track,Blinding Lights,200040,The Weeknd,After Hours,2020,,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,91,pop
track,As It Was,167303,Harry Styles,As It Was,2022,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,91,pop
track,SNAP,179551,Rosa Linn,SNAP,2022,https://p.scdn.co/mp3-preview/0a41500662a6b6223dcb026b20ef1437985574b8?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/76OGwb5RA9h4FxQPT33ekc,90,pop
track,Perfect,263400,Ed Sheeran,÷ (Deluxe),2017,https://p.scdn.co/mp3-preview/4e30857a3c7da3f8891483643e310bb233afadd2?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,89,pop
track,Nonsense,163648,Sabrina Carpenter,emails i can't send,2022,,https://open.spotify.com/track/6dgUya35uo964z7GZXM07g,89,pop
track,Dandelions,233720,Ruth B.,Safe Haven,2017,https://p.scdn.co/mp3-preview/3e55602bc286bc1fad9347931327e649ff9adfa1?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV,89,pop
track,Watermelon Sugar,174000,Harry Styles,Fine Line,2019,https://p.scdn.co/mp3-preview/824cd58da2e9a15eeaaa6746becc09093547a09b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,88,pop
track,Someone You Loved,182160,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2019,,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,88,pop
track,River,162973,Miley Cyrus,Endless Summer Vacation,2023,https://p.scdn.co/mp3-preview/5f9bd23db4278e228441826829d7a583cea60155?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/04CqLjewJiSAqM210vZAmT,88,pop
track,I Like You (A Happier Song) (with Doja Cat),192840,"Doja Cat, Post Malone",Twelve Carat Toothache,2022,,https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,87,pop
track,Bones,165264,Imagine Dragons,Bones,2022,,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,87,pop
track,One Kiss (with Dua Lipa),214846,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),2018,https://p.scdn.co/mp3-preview/0c09da1fe6f1da091c05057835e6be2312e2dc18?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,87,pop
track,Shivers,207853,Ed Sheeran,=,2021,https://p.scdn.co/mp3-preview/08cec59d36ac30ae9ce1e2944f206251859844af?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,87,pop
track,Shape of You,233712,Ed Sheeran,÷ (Deluxe),2017,https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,87,pop
track,Sunroof,163025,"Nicky Youre, dazy",Sunroof,2021,https://p.scdn.co/mp3-preview/605058558fd8d10c420b56c41555e567645d5b60?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4h4QlmocP3IuwYEj2j14p8,87,pop
track,MIDDLE OF THE NIGHT,184447,Elley Duhé,MIDDLE OF THE NIGHT,2020,https://p.scdn.co/mp3-preview/e7c2441dcf8e321237c35085e4aa05bd0dcfa2c4?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,86,pop
track,Woman,172626,Doja Cat,Planet Her,2021,https://p.scdn.co/mp3-preview/2ae0b61e45d9a5d6454a3e5ab75f8628dd89aa85?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,86,pop
track,Where Are You Now,148197,"Calum Scott, Lost Frequencies",Where Are You Now,2021,https://p.scdn.co/mp3-preview/e2646d5bc8c56e4a91582a03c089f8038772aecb?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,86,pop
track,Unholy (feat. Kim Petras),156943,"Kim Petras, Sam Smith",Gloria,2023,,https://open.spotify.com/track/0NZPBYD5qbEWRs3PrGiRkT,86,pop
track,Say You Won't Let Go,211466,James Arthur,Back from the Edge,2016,https://p.scdn.co/mp3-preview/2eed95a3c08cd10669768ce60d1140f85ba8b951?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,86,pop
track,STAY (with Justin Bieber),141805,"Justin Bieber, The Kid LAROI",STAY (with Justin Bieber),2021,https://p.scdn.co/mp3-preview/718a2eb032524494a01f73d80af2bcf176c9f3e2?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,86,pop
track,STAR WALKIN' (League of Legends Worlds Anthem),210575,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),2022,https://p.scdn.co/mp3-preview/ffa9d53ff1f83a322ac0523d7a6ce13b231e4a3a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/38T0tPVZHcPZyhtOcCP7pF,86,pop
track,Love On The Brain,224000,Rihanna,ANTI (Deluxe),2016,,https://open.spotify.com/track/5oO3drDxtziYU2H1X23ZIp,86,pop
track,Glimpse of Us,233456,Joji,Glimpse of Us,2022,https://p.scdn.co/mp3-preview/12e4a7ef3f1051424e6e282dfba83fe8448e122f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6xGruZOHLs39ZbVccQTuPZ,86,pop
track,Circles,215280,Post Malone,Hollywood's Bleeding,2019,,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,86,pop
track,Bad Habits,230746,Ed Sheeran,=,2021,https://p.scdn.co/mp3-preview/22f3a86c8a83e364db595007f9ac1d666596a335?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,86,pop
track,Heat Waves,238805,Glass Animals,Dreamland (+ Bonus Levels),2020,,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,85,pop
track,Lover,221306,Taylor Swift,Lover,2019,,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,85,pop
track,Cold Heart - PNAU Remix,202735,"Dua Lipa, Elton John, PNAU",Cold Heart (PNAU Remix),2021,,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,85,pop
track,Hips Don't Lie (feat. Wyclef Jean),218093,"Shakira, Wyclef Jean","Oral Fixation, Vol. 2 (Expanded Edition)",2005,https://p.scdn.co/mp3-preview/374b492571c9ba59c2c4b455ab79ee7501adab93?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,85,pop
track,Adore You,207133,Harry Styles,Fine Line,2019,https://p.scdn.co/mp3-preview/a42d5e9f6f5c3375db9723bb2356239351eead31?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,85,pop
track,"Sex, Drugs, Etc.",196784,Beach Weather,Chit Chat,2016,https://p.scdn.co/mp3-preview/540484a9fd55e0e02586dad251f98e3d7ef42067?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7DbdUf8aHSYoliSjO6LZv6,85,pop
track,drivers license,242013,Olivia Rodrigo,SOUR,2021,,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,85,pop
track,Thunder,187146,Imagine Dragons,Evolve,2017,,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,85,pop
track,good 4 u,178146,Olivia Rodrigo,SOUR,2021,,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,85,pop
track,Beggin',211560,Måneskin,Chosen,2017,https://p.scdn.co/mp3-preview/39cd7cd4317a9e4c4fa1277a51eeadb2e300c7de?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,84,pop
track,Before You Go,215106,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),2019,,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,84,pop
track,Let Me Down Slowly,169353,Alec Benjamin,Narrated For You,2018,https://p.scdn.co/mp3-preview/19007111a4e21096bcefef77842d7179f0cdf12a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,84,pop
track,Closer,244960,"Halsey, The Chainsmokers",Closer,2016,https://p.scdn.co/mp3-preview/cfd565c4d3c621771e6d25d99749b9fc200e396c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,84,pop
track,Love Yourself,233720,Justin Bieber,Purpose (Deluxe),2015,,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,84,pop
track,Save Your Tears (with Ariana Grande) (Remix),191013,"Ariana Grande, The Weeknd",Save Your Tears (Remix),2021,,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,83,pop
track,Leave Before You Love Me (with Jonas Brothers),154983,"Jonas Brothers, Marshmello",Leave Before You Love Me,2021,,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1,83,pop
track,Let Me Love You,205946,"DJ Snake, Justin Bieber",Encore,2016,,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,83,pop
track,Memories,189486,Maroon 5,JORDI (Deluxe),2021,,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI,83,pop
track,Peaches (feat. Daniel Caesar & Giveon),198081,"Daniel Caesar, Giveon, Justin Bieber",Justice,2021,,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,83,pop
track,Pepas,287120,Farruko,Pepas,2021,https://p.scdn.co/mp3-preview/d34fb702d404e62f9816de0af525a7e2786a2c00?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k,83,pop
track,Passionfruit,298940,Drake,More Life,2017,,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,83,pop
track,THATS WHAT I WANT,143901,Lil Nas X,MONTERO,2021,https://p.scdn.co/mp3-preview/f6958f897e3817fcbb6647d62f66c71ee96d1981?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,83,pop
track,The Motto,164818,"Ava Max, Tiësto",The Motto,2021,https://p.scdn.co/mp3-preview/f1bc601f20aed02799fc5adaf39c664e4ffa5101?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,83,pop
track,Too Good At Goodbyes,201000,Sam Smith,The Thrill Of It All (Special Edition),2017,,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,83,pop
track,abcdefu,168601,GAYLE,abcdefu,2021,https://p.scdn.co/mp3-preview/e13e3bf98cefdca448a1b31ee123a890be0e113c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,83,pop
track,bad guy,194087,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,83,pop
track,positions,172324,Ariana Grande,Positions,2020,,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,83,pop
track,telepatía,160191,Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,2020,,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,83,pop
track,My Universe,226198,"BTS, Coldplay",Music Of The Spheres,2021,https://p.scdn.co/mp3-preview/0790eb03d0d2b6aac7c9c762bc2bf1f3649dd7ca?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI,82,pop
track,About Damn Time,191822,Lizzo,About Damn Time,2022,https://p.scdn.co/mp3-preview/bbf8a26d38f7d8c7191dd64bd7c21a4cec8b61a0?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1PckUlxKqWQs3RlWXVBLw3,82,pop
track,Attention,208786,Charlie Puth,Voicenotes,2018,https://p.scdn.co/mp3-preview/db76d34af2f966975e0c1b8b9e43dca882e27229?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50,82,pop
track,Bad Romance,294573,Lady Gaga,The Fame Monster (Deluxe Edition),2009,,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn,82,pop
track,Don't Start Now,183290,Dua Lipa,Future Nostalgia,2020,https://p.scdn.co/mp3-preview/cfc6684fc467e40bb9c7e6da2ea1b22eeccb211c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,82,pop
track,Easy On Me,224694,Adele,30,2021,https://p.scdn.co/mp3-preview/a0cd8077c79a4aa3dcaa68bbc5ecdeda46e8d13f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds,82,pop
track,Happier,214289,"Bastille, Marshmello",Happier,2018,,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,82,pop
track,Leave The Door Open,242096,"Anderson .Paak, Bruno Mars, Silk Sonic",An Evening With Silk Sonic,2021,https://p.scdn.co/mp3-preview/2f06384101ad1a5aa6b02f6fc24b59789c2ab54d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/02VBYrHfVwfEWXk5DXyf0T,82,pop
track,"Whenever, Wherever",196160,Shakira,Laundry Service,2001,https://p.scdn.co/mp3-preview/93dc52d836150fba41afeb6df2e9167875c7d8fb?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG,82,pop
track,No Lie,221176,"Dua Lipa, Sean Paul",Mad Love The Prequel,2018,,https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA,82,pop
track,The Way I Are,179120,"D.O.E., Keri Hilson, Timbaland",Shock Value,2007,,https://open.spotify.com/track/2bLqfJjuC5syrsgDsZfGmn,82,pop
track,Toxic,198800,Britney Spears,In The Zone,2003,https://p.scdn.co/mp3-preview/6de2791f84c1d637a0e24734b6df3997cc742da4?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak,82,pop
